,File,Label,annotated,path,Label_bio,Label_bio_str
2196,example_cluster146_image4.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster146_image4.png,"['Stroma', 'Tumor']",Stroma|Tumor
2198,example_cluster162_image15.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster162_image15.png,"['RBCs', 'WBCs']",RBCs|WBCs
2199,example_cluster45_image6.png,Apoptosis|Orange Images|Stroma,Yes,output/export/clusters/example_cluster45_image6.png,"['Stroma', 'Apoptosis']",Stroma|Apoptosis
2200,example_cluster153_image24.png,Liver|Pigment,Yes,output/export/clusters/example_cluster153_image24.png,"['Liver', 'Pigment']",Liver|Pigment
2201,example_cluster126_image6.png,Necrosis,Yes,output/export/clusters/example_cluster126_image6.png,['Necrosis'],Necrosis
2202,example_cluster72_image24.png,Glass/Blank,Yes,output/export/clusters/example_cluster72_image24.png,[],Glass/Blank
2203,example_cluster8_image16.png,Tumor,Yes,output/export/clusters/example_cluster8_image16.png,['Tumor'],Tumor
2205,example_cluster85_image2.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster85_image2.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
2206,example_cluster166_image11.png,Connective tissue,Yes,output/export/clusters/example_cluster166_image11.png,['Connective tissue'],Connective tissue
2207,example_cluster157_image20.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster157_image20.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
2209,example_cluster166_image2.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster166_image2.png,"['Stroma', 'Tumor']",Stroma|Tumor
2210,example_cluster85_image11.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster85_image11.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
2211,example_cluster43_image17.png,Necrosis,Yes,output/export/clusters/example_cluster43_image17.png,['Necrosis'],Necrosis
2212,example_cluster132_image9.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster132_image9.png,['Stroma'],Stroma
2213,example_cluster124_image17.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster124_image17.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
2214,example_cluster51_image9.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster51_image9.png,['Tumor'],Tumor
2215,example_cluster69_image0.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster69_image0.png,"['Stroma', 'Tumor']",Stroma|Tumor
2217,example_cluster47_image13.png,RBCs,Yes,output/export/clusters/example_cluster47_image13.png,['RBCs'],RBCs
2218,example_cluster29_image4.png,Glass/Blank|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster29_image4.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
2219,example_cluster172_image5.png,WBCs|Tumor,Yes,output/export/clusters/example_cluster172_image5.png,"['WBCs', 'Tumor']",WBCs|Tumor
2220,example_cluster38_image22.png,Artifact|Necrosis,Yes,output/export/clusters/example_cluster38_image22.png,['Necrosis'],Necrosis
2221,example_cluster91_image5.png,RBCs|Out of focus,Yes,output/export/clusters/example_cluster91_image5.png,['RBCs'],RBCs
2222,example_cluster128_image13.png,Glass/Blank,Yes,output/export/clusters/example_cluster128_image13.png,[],Glass/Blank
2223,example_cluster9_image6.png,Apoptosis|RBCs|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster9_image6.png,"['RBCs', 'Tumor', 'Lymphocytes', 'Apoptosis']",RBCs|Tumor|Lymphocytes|Apoptosis
2224,example_cluster119_image22.png,Tumor,Yes,output/export/clusters/example_cluster119_image22.png,['Tumor'],Tumor
2225,example_cluster152_image7.png,Necrosis,Yes,output/export/clusters/example_cluster152_image7.png,['Necrosis'],Necrosis
2226,example_cluster36_image24.png,Normal,Yes,output/export/clusters/example_cluster36_image24.png,['Normal'],Normal
2227,example_cluster45_image15.png,Stroma,Yes,output/export/clusters/example_cluster45_image15.png,['Stroma'],Stroma
2228,example_cluster117_image24.png,Tumor,Yes,output/export/clusters/example_cluster117_image24.png,['Tumor'],Tumor
2230,example_cluster71_image7.png,Muscle,Yes,output/export/clusters/example_cluster71_image7.png,['Muscle'],Muscle
2231,example_cluster49_image2.png,Necrosis|RBCs|Tumor,Yes,output/export/clusters/example_cluster49_image2.png,"['Necrosis', 'RBCs', 'Tumor']",Necrosis|RBCs|Tumor
2232,example_cluster192_image3.png,Tumor,Yes,output/export/clusters/example_cluster192_image3.png,['Tumor'],Tumor
2233,example_cluster49_image11.png,WBCs|Plasmacell|Stroma,Yes,output/export/clusters/example_cluster49_image11.png,"['WBCs', 'Stroma', 'Plasmacell']",WBCs|Stroma|Plasmacell
2234,example_cluster192_image21.png,Tumor,Yes,output/export/clusters/example_cluster192_image21.png,['Tumor'],Tumor
2235,example_cluster122_image19.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster122_image19.png,"['RBCs', 'WBCs']",RBCs|WBCs
2236,example_cluster41_image19.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster41_image19.png,['Stroma'],Stroma
2237,example_cluster125_image16.png,Tumor,Yes,output/export/clusters/example_cluster125_image16.png,['Tumor'],Tumor
2238,example_cluster61_image8.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster61_image8.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
2239,example_cluster44_image16.png,Necrosis,Yes,output/export/clusters/example_cluster44_image16.png,['Necrosis'],Necrosis
2240,example_cluster142_image8.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster142_image8.png,"['RBCs', 'WBCs']",RBCs|WBCs
2241,example_cluster129_image12.png,Artifact|Necrosis|Stroma,Yes,output/export/clusters/example_cluster129_image12.png,"['Necrosis', 'Stroma']",Necrosis|Stroma
2242,example_cluster191_image22.png,Normal|Lymphocytes,Yes,output/export/clusters/example_cluster191_image22.png,"['Lymphocytes', 'Normal']",Lymphocytes|Normal
2244,example_cluster39_image21.png,Artifact|Stroma,Yes,output/export/clusters/example_cluster39_image21.png,['Stroma'],Stroma
2245,example_cluster39_image3.png,Normal,Yes,output/export/clusters/example_cluster39_image3.png,['Normal'],Normal
2246,example_cluster182_image4.png,Glass/Blank,Yes,output/export/clusters/example_cluster182_image4.png,[],Glass/Blank
2249,example_cluster118_image23.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster118_image23.png,"['RBCs', 'WBCs']",RBCs|WBCs
2250,example_cluster37_image23.png,RBCs|Out of focus,Yes,output/export/clusters/example_cluster37_image23.png,['RBCs'],RBCs
2251,example_cluster19_image5.png,RBCs,Yes,output/export/clusters/example_cluster19_image5.png,['RBCs'],RBCs
2252,example_cluster162_image6.png,RBCs,Yes,output/export/clusters/example_cluster162_image6.png,['RBCs'],RBCs
2253,example_cluster46_image14.png,WBCs|Stroma|Tumor,Yes,output/export/clusters/example_cluster46_image14.png,"['Stroma', 'WBCs', 'Tumor']",Stroma|WBCs|Tumor
2254,example_cluster42_image18.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster42_image18.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
2255,example_cluster59_image1.png,Glass/Blank,Yes,output/export/clusters/example_cluster59_image1.png,[],Glass/Blank
2256,example_cluster193_image20.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster193_image20.png,"['Stroma', 'Tumor']",Stroma|Tumor
2257,example_cluster123_image18.png,Tumor,Yes,output/export/clusters/example_cluster123_image18.png,['Tumor'],Tumor
2258,example_cluster179_image6.png,Tumor,Yes,output/export/clusters/example_cluster179_image6.png,['Tumor'],Tumor
2259,example_cluster98_image6.png,Pigment|Stroma|Tumor,Yes,output/export/clusters/example_cluster98_image6.png,"['Stroma', 'Tumor', 'Pigment']",Stroma|Tumor|Pigment
2260,example_cluster110_image5.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster110_image5.png,"['Stroma', 'Tumor']",Stroma|Tumor
2262,example_cluster199_image4.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster199_image4.png,"['Stroma', 'Tumor']",Stroma|Tumor
2263,example_cluster130_image3.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster130_image3.png,"['RBCs', 'WBCs']",RBCs|WBCs
2264,example_cluster140_image11.png,Plasmacell|Tumor,Yes,output/export/clusters/example_cluster140_image11.png,"['Tumor', 'Plasmacell']",Tumor|Plasmacell
2265,example_cluster7_image0.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster7_image0.png,"['Stroma', 'Tumor']",Stroma|Tumor
2266,example_cluster131_image20.png,Connective tissue,Yes,output/export/clusters/example_cluster131_image20.png,['Connective tissue'],Connective tissue
2267,example_cluster58_image19.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster58_image19.png,"['Stroma', 'Tumor']",Stroma|Tumor
2268,example_cluster78_image8.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster78_image8.png,"['Stroma', 'Tumor']",Stroma|Tumor
2269,example_cluster50_image20.png,RBCs,Yes,output/export/clusters/example_cluster50_image20.png,['RBCs'],RBCs
2270,example_cluster139_image19.png,RBCs|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster139_image19.png,"['Stroma', 'RBCs', 'Tumor', 'Lymphocytes']",Stroma|RBCs|Tumor|Lymphocytes
2271,example_cluster159_image8.png,Glass/Blank,Yes,output/export/clusters/example_cluster159_image8.png,[],Glass/Blank
2272,example_cluster120_image4.png,Connective tissue|Unknown,Yes,output/export/clusters/example_cluster120_image4.png,['Connective tissue'],Connective tissue
2273,example_cluster189_image5.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster189_image5.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
2274,example_cluster160_image0.png,RBCs|Lymphocytes,Yes,output/export/clusters/example_cluster160_image0.png,"['RBCs', 'Lymphocytes']",RBCs|Lymphocytes
2275,example_cluster149_image9.png,Tumor,Yes,output/export/clusters/example_cluster149_image9.png,['Tumor'],Tumor
2276,example_cluster130_image21.png,RBCs,Yes,output/export/clusters/example_cluster130_image21.png,['RBCs'],RBCs
2277,example_cluster68_image9.png,Connective tissue,Yes,output/export/clusters/example_cluster68_image9.png,['Connective tissue'],Connective tissue
2278,example_cluster140_image2.png,Tumor,Yes,output/export/clusters/example_cluster140_image2.png,['Tumor'],Tumor
2279,example_cluster60_image10.png,Artifact|Stroma,Yes,output/export/clusters/example_cluster60_image10.png,['Stroma'],Stroma
2280,example_cluster169_image7.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster169_image7.png,"['RBCs', 'WBCs']",RBCs|WBCs
2281,example_cluster100_image6.png,Unknown|Tumor,Yes,output/export/clusters/example_cluster100_image6.png,['Tumor'],Tumor
2282,example_cluster141_image10.png,Tumor,Yes,output/export/clusters/example_cluster141_image10.png,['Tumor'],Tumor
2283,example_cluster88_image7.png,Tumor,Yes,output/export/clusters/example_cluster88_image7.png,['Tumor'],Tumor
2284,example_cluster59_image18.png,Glass/Blank,Yes,output/export/clusters/example_cluster59_image18.png,[],Glass/Blank
2286,example_cluster177_image17.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster177_image17.png,"['RBCs', 'Tumor']",RBCs|Tumor
2287,example_cluster124_image0.png,Liver|Normal,Yes,output/export/clusters/example_cluster124_image0.png,"['Liver', 'Normal']",Liver|Normal
2289,example_cluster22_image12.png,Out of focus|Tumor,Yes,output/export/clusters/example_cluster22_image12.png,['Tumor'],Tumor
2290,example_cluster43_image0.png,Necrosis,Yes,output/export/clusters/example_cluster43_image0.png,['Necrosis'],Necrosis
2291,example_cluster13_image21.png,RBCs,Yes,output/export/clusters/example_cluster13_image21.png,['RBCs'],RBCs
2292,example_cluster98_image15.png,Necrosis|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster98_image15.png,"['Necrosis', 'Lymphocytes', 'Tumor']",Necrosis|Lymphocytes|Tumor
2293,example_cluster101_image14.png,Artifact|Tumor,Yes,output/export/clusters/example_cluster101_image14.png,['Tumor'],Tumor
2294,example_cluster104_image2.png,Out of focus|Stroma,Yes,output/export/clusters/example_cluster104_image2.png,['Stroma'],Stroma
2295,example_cluster3_image4.png,Glass/Blank,Yes,output/export/clusters/example_cluster3_image4.png,[],Glass/Blank
2296,example_cluster89_image24.png,Apoptosis|Tumor,Yes,output/export/clusters/example_cluster89_image24.png,"['Tumor', 'Apoptosis']",Tumor|Apoptosis
2297,example_cluster179_image15.png,Tumor,Yes,output/export/clusters/example_cluster179_image15.png,['Tumor'],Tumor
2298,example_cluster23_image2.png,Tumor,Yes,output/export/clusters/example_cluster23_image2.png,['Tumor'],Tumor
2299,example_cluster11_image23.png,RBCs|Out of focus,Yes,output/export/clusters/example_cluster11_image23.png,['RBCs'],RBCs
2300,example_cluster20_image14.png,Stroma,Yes,output/export/clusters/example_cluster20_image14.png,['Stroma'],Stroma
2301,example_cluster105_image10.png,Tumor,Yes,output/export/clusters/example_cluster105_image10.png,['Tumor'],Tumor
2302,example_cluster175_image19.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster175_image19.png,"['Stroma', 'Tumor']",Stroma|Tumor
2303,example_cluster94_image19.png,Plasmacell|Stroma,Yes,output/export/clusters/example_cluster94_image19.png,"['Stroma', 'Plasmacell']",Stroma|Plasmacell
2304,example_cluster24_image10.png,Normal,Yes,output/export/clusters/example_cluster24_image10.png,['Normal'],Normal
2305,example_cluster195_image8.png,Stroma,Yes,output/export/clusters/example_cluster195_image8.png,['Stroma'],Stroma
2307,example_cluster13_image3.png,WBCs|RBCs|Lymphocytes,Yes,output/export/clusters/example_cluster13_image3.png,"['RBCs', 'WBCs', 'Lymphocytes']",RBCs|WBCs|Lymphocytes
2309,example_cluster100_image15.png,Stroma,Yes,output/export/clusters/example_cluster100_image15.png,['Stroma'],Stroma
2310,example_cluster97_image16.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster97_image16.png,"['Stroma', 'Tumor']",Stroma|Tumor
2311,example_cluster14_image20.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster14_image20.png,"['Stroma', 'Tumor']",Stroma|Tumor
2312,example_cluster23_image11.png,Normal,Yes,output/export/clusters/example_cluster23_image11.png,['Normal'],Normal
2314,example_cluster104_image11.png,Tumor,Yes,output/export/clusters/example_cluster104_image11.png,['Tumor'],Tumor
2315,example_cluster21_image13.png,Tumor,Yes,output/export/clusters/example_cluster21_image13.png,['Tumor'],Tumor
2316,example_cluster33_image1.png,RBCs,Yes,output/export/clusters/example_cluster33_image1.png,['RBCs'],RBCs
2317,example_cluster12_image22.png,Stroma,Yes,output/export/clusters/example_cluster12_image22.png,['Stroma'],Stroma
2318,example_cluster102_image13.png,Connective tissue,Yes,output/export/clusters/example_cluster102_image13.png,['Connective tissue'],Connective tissue
2319,example_cluster99_image14.png,Artifact|Stroma,Yes,output/export/clusters/example_cluster99_image14.png,['Stroma'],Stroma
2320,example_cluster114_image1.png,Connective tissue,Yes,output/export/clusters/example_cluster114_image1.png,['Connective tissue'],Connective tissue
2322,example_cluster176_image18.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster176_image18.png,['Stroma'],Stroma
2323,example_cluster2_image14.png,Apoptosis|WBCs|Stroma|Tumor,Yes,output/export/clusters/example_cluster2_image14.png,"['Stroma', 'WBCs', 'Tumor', 'Apoptosis']",Stroma|WBCs|Tumor|Apoptosis
2324,example_cluster197_image6.png,Apoptosis|RBCs|Tumor,Yes,output/export/clusters/example_cluster197_image6.png,"['RBCs', 'Tumor', 'Apoptosis']",RBCs|Tumor|Apoptosis
2325,example_cluster159_image17.png,Glass/Blank,Yes,output/export/clusters/example_cluster159_image17.png,[],Glass/Blank
2326,example_cluster6_image10.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster6_image10.png,"['Stroma', 'Tumor']",Stroma|Tumor
2328,example_cluster106_image0.png,Liver,Yes,output/export/clusters/example_cluster106_image0.png,['Liver'],Liver
2329,example_cluster25_image0.png,Stroma,Yes,output/export/clusters/example_cluster25_image0.png,['Stroma'],Stroma
2330,example_cluster78_image17.png,Out of focus|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster78_image17.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
2331,example_cluster4_image12.png,RBCs|Stroma,Yes,output/export/clusters/example_cluster4_image12.png,"['RBCs', 'Stroma']",RBCs|Stroma
2332,example_cluster157_image19.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster157_image19.png,"['Stroma', 'Tumor']",Stroma|Tumor
2333,example_cluster76_image19.png,Connective tissue|Normal,Yes,output/export/clusters/example_cluster76_image19.png,"['Connective tissue', 'Normal']",Connective tissue|Normal
2335,example_cluster177_image8.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster177_image8.png,"['RBCs', 'WBCs']",RBCs|WBCs
2336,example_cluster0_image16.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster0_image16.png,"['Stroma', 'Tumor']",Stroma|Tumor
2337,example_cluster3_image13.png,RBCs|Out of focus,Yes,output/export/clusters/example_cluster3_image13.png,['RBCs'],RBCs
2338,example_cluster79_image16.png,Apoptosis|Tumor,Yes,output/export/clusters/example_cluster79_image16.png,"['Tumor', 'Apoptosis']",Tumor|Apoptosis
2339,example_cluster167_image9.png,Stroma,Yes,output/export/clusters/example_cluster167_image9.png,['Stroma'],Stroma
2340,example_cluster86_image9.png,Stroma,Yes,output/export/clusters/example_cluster86_image9.png,['Stroma'],Stroma
